 20501 WH J232322.0+023845   350.84177    2.64597  1.3421 22.987 18.803   6.65 0.532  31.53   1.41  10          
 20502 WH J232322.7+004601   350.84448    0.76706  0.7331 19.892 17.953   5.04 0.643  30.22   1.35  18          
 20503 WH J232322.8+000650   350.84509    0.11388  0.6297 19.096 17.508   8.27 0.601  31.74   1.42  16          
 20504 WH J232323.9+012413   350.84955    1.40361  0.5908 20.013 18.121   7.36 0.759  42.76   1.89  32  WHL     
 20505 WH J232324.4-003309   350.85181   -0.55257  0.8446 21.436 18.201   5.45 0.561  27.03   1.22  14          
 20506 WH J232327.1+012433   350.86273    1.40923  0.4468 18.723 17.580   9.75 0.680  30.88   1.38  22  WHL     
 20507 WH J232332.1+015723   350.88385    1.95630  0.6284 20.139 18.337   5.27 0.509  19.64   0.89  13          
 20508 WH J232333.3+025103   350.88876    2.85071  0.1248 16.130 15.835   7.26 0.616  19.17   0.87  11          
 20509 WH J232333.3-000444   350.88882   -0.07888  0.7101 20.083 18.775   7.74 0.667  36.36   1.62  23          
 20510 WH J232338.7+003921   350.91113    0.65578  0.7677 21.113 18.831   5.18 0.560  24.76   1.12  20          
 20511 WH J232339.2+024423   350.91327    2.73960  0.6670 19.624 17.790   5.72 0.545  21.72   0.98  10  WHL     
 20512 WH J232339.4+024659   350.91409    2.78311  0.3217 18.552 17.774   6.13 0.690  25.41   1.15  18          
 20513 WH J232340.1+000751   350.91690    0.13096  0.6537 19.557 17.979   5.17 0.517  19.22   0.88  12          
 20514 WH J232342.1+011629   350.92554    1.27478  0.6374 19.083 17.871   5.30 0.560  22.49   1.02  16          
 20515 WH J232342.5+003313   350.92725    0.55364  1.3292 22.410 19.120   5.58 0.564  31.47   1.41  10          
 20516 WH J232343.7-000935   350.93222   -0.15966  0.4973 19.589 17.812   5.11 0.525  16.99   0.78  12  WHL     
 20517 WH J232344.0+025107   350.93338    2.85192  0.2999 18.097 17.514   5.30 0.601  18.66   0.85  15  WHL     
 20518 WH J232346.1-003038   350.94196   -0.51052  0.8329 20.761 18.507   6.99 0.544  27.88   1.25  16          
 20519 WH J232347.5+014041   350.94797    1.67815  1.1988 22.164 18.584   9.62 0.677  51.68   2.26  17          
 20520 WH J232349.8+014739   350.95770    1.79425  0.7895 21.173 18.353   5.28 0.505  22.82   1.03  14          
 20521 WH J232350.4+000508   350.96014    0.08556  1.1149 22.390 19.054   5.74 0.527  27.83   1.25  11          
 20522 WH J232352.8+015024   350.97003    1.84007  1.0182 21.666 18.773   5.01 0.459  18.58   0.85   9          
 20523 WH J232354.0+014831   350.97488    1.80862  0.6140 19.325 17.946   8.68 0.889  86.83   3.72  65  WHL     
 20524 WH J232354.0+010437   350.97513    1.07691  0.9851 21.403 18.499   5.60 0.483  20.79   0.94  10          
 20525 WH J232355.0+012512   350.97900    1.41987  0.5767 20.144 18.568   5.13 0.567  19.35   0.88  13  CAMIRA14
 20526 WH J232355.6+011900   350.98148    1.31657  0.4984 19.506 18.148   5.06 0.517  16.53   0.76  10          
 20527 WH J232400.5+024738   351.00198    2.79393  1.1865 22.580 18.981   8.61 0.622  42.66   1.88  18          
 20528 WH J232400.7-010015   351.00302   -1.00408  1.0603 22.319 18.761   5.98 0.513  22.78   1.03  11          
 20529 WH J232406.1+002147   351.02548    0.36313  0.2797 17.364 17.126   5.42 0.606  21.15   0.96  15  WHL     
 20530 WH J232410.9+020856   351.04544    2.14898  1.3380 22.926 19.232   5.98 0.517  29.91   1.34   9          
 20531 WH J232417.4+022853   351.07260    2.48143  1.5790 23.721 19.218   5.75 0.437  17.15   0.78   6          
 20532 WH J232420.2-003229   351.08423   -0.54146  0.2911 17.670 17.152   7.50 0.648  25.40   1.14  17  WHL     
 20533 WH J232421.6+001909   351.08997    0.31908  0.1522 16.387 16.122   8.28 0.745  33.96   1.51  33  WHL     
 20534 WH J232421.7+020619   351.09058    2.10517  0.2030 16.782 16.507  13.06 0.938  63.62   2.76  76  WHL     
 20535 WH J232422.1-001015   351.09201   -0.17071  0.3300 18.162 17.466   7.04 0.642  25.71   1.16  21  WHL     
 20536 WH J232424.4+022452   351.10184    2.41439  0.4933 20.422 18.716   5.66 0.602  21.09   0.96  17  WHL     
 20537 WH J232425.1+010725   351.10471    1.12359  0.6474 20.834 18.757   5.01 0.582  26.50   1.19  17          
 20538 WH J232433.5+013624   351.13956    1.60659  0.6026 19.133 17.899  10.05 0.803  58.24   2.54  46  WHL     
 20539 WH J232437.0+002920   351.15417    0.48900  1.3071 23.150 18.972   7.72 0.574  36.81   1.63  14          
 20540 WH J232437.1+013026   351.15442    1.50719  0.4024 18.097 17.446   7.43 0.523  18.08   0.83  11          
 20541 WH J232438.5+013233   351.16034    1.54261  1.0461 21.935 18.882   5.84 0.498  21.41   0.97  10          
 20542 WH J232444.4+020235   351.18488    2.04314  0.2610 17.391 16.981   5.63 0.590  20.26   0.92  21          
 20543 WH J232453.3+004116   351.22211    0.68784  0.4859 19.238 18.025   5.01 0.480  16.34   0.75  10          
 20544 WH J232453.3+024025   351.22214    2.67375  0.6388 19.114 18.109   5.17 0.521  19.69   0.90  11          
 20545 WH J232456.7+012319   351.23627    1.38863  1.1805 23.156 19.030   5.36 0.478  23.10   1.04  10          
 20546 WH J232502.7+010356   351.26144    1.06556  1.0359 21.767 18.731   6.04 0.531  21.88   0.99  10          
 20547 WH J232503.5+021255   351.26450    2.21530  1.1776 21.895 18.212  12.08 0.741  71.15   3.08  24          
 20548 WH J232505.2+010202   351.27182    1.03386  0.7329 20.827 19.013   5.11 0.639  36.08   1.60  27          
 20549 WH J232506.6+003920   351.27747    0.65567  0.7323 19.906 17.765   5.27 0.596  24.21   1.09  17          
 20550 WH J232507.0-002235   351.27933   -0.37636  0.5711 19.981 18.402   6.56 0.667  26.35   1.19  23          
 20551 WH J232507.3-003834   351.28024   -0.64285  0.4952 18.804 17.219  11.22 0.726  42.03   1.86  30          
 20552 WH J232517.5-003711   351.32288   -0.61984  0.3361 17.696 17.306   6.05 0.542  18.60   0.85   9          
 20553 WH J232517.6+004436   351.32343    0.74333  1.1688 22.344 18.743   6.75 0.615  41.43   1.83  17          
 20554 WH J232518.0+012510   351.32480    1.41943  0.4584 18.863 17.851   6.34 0.664  30.10   1.35  26  WHL     
 20555 WH J232519.7+011100   351.33224    1.18322  1.7367 24.188 18.782   8.86 0.513  25.70   1.16   6          
 20556 WH J232520.1+012842   351.33362    1.47845  1.1108 21.649 18.523   6.89 0.525  29.17   1.31  10          
 20557 WH J232520.1+004419   351.33365    0.73858  1.5570 23.968 19.481   5.34 0.425  21.01   0.95   7          
 20558 WH J232521.0+012213   351.33752    1.37024  0.5360 18.850 17.761   5.20 0.501  18.84   0.86  10          
 20559 WH J232521.4-002053   351.33902   -0.34805  0.5709 19.843 18.439   5.06 0.540  19.89   0.90  13          
 20560 WH J232529.1+022335   351.37119    2.39317  1.1993 22.037 18.891   5.16 0.495  23.60   1.07   9          
 20561 WH J232532.2+012358   351.38409    1.39955  0.6878 19.337 17.709   6.82 0.602  28.22   1.27  17          
 20562 WH J232533.9+022636   351.39124    2.44346  0.7666 21.748 19.103   5.19 0.540  23.73   1.07  13          
 20563 WH J232534.4-004437   351.39340   -0.74361  1.5640 24.616 19.397   6.36 0.454  23.18   1.05   7          
 20564 WH J232536.9+021834   351.40366    2.30953  0.2804 17.997 17.426   5.77 0.626  23.95   1.08  14  WHL     
 20565 WH J232539.1-005734   351.41306   -0.95951  0.6973 20.150 18.124   5.06 0.613  24.54   1.11  14          
 20566 WH J232540.0+005054   351.41656    0.84833  0.9950 22.010 18.555   5.45 0.494  20.27   0.92  10          
 20567 WH J232540.3-001112   351.41791   -0.18655  0.5804 19.814 18.266  11.01 0.837  75.17   3.24  44  WHL     
 20568 WH J232541.4-002013   351.42245   -0.33694  0.6149 19.301 17.623   6.74 0.688  28.12   1.26  16  WHL     
 20569 WH J232544.8+002336   351.43649    0.39333  1.0552 22.245 18.946   7.98 0.586  35.67   1.59  21          
 20570 WH J232545.7-002310   351.44022   -0.38621  0.4540 18.993 17.820   5.72 0.600  23.45   1.06  15          
 20571 WH J232549.4+012226   351.45575    1.37378  0.5501 19.709 18.356   5.19 0.508  19.15   0.87  13          
 20572 WH J232550.1-011630   351.45856   -1.27510  1.5874 24.303 20.013   5.11 0.428  17.42   0.80   7          
 20573 WH J232555.4+023025   351.48071    2.50701  0.6004 20.106 18.073   6.14 0.646  24.92   1.12  12          
 20574 WH J232559.2+001932   351.49661    0.32563  1.0796 21.338 18.202   5.18 0.430  22.05   1.00   9          
 20575 WH J232600.6-010201   351.50262   -1.03358  0.8756 21.131 18.480   5.68 0.556  22.24   1.01  10          
 20576 WH J232602.3-005732   351.50946   -0.95877  1.7575 25.134 19.033   8.44 0.450  24.57   1.11   6          
 20577 WH J232602.3+003814   351.50955    0.63719  1.0594 22.307 19.244   5.14 0.522  21.14   0.96   9          
 20578 WH J232602.7+002608   351.51138    0.43563  1.5876 24.201 19.450   6.11 0.440  22.22   1.01   7          
 20579 WH J232607.5+021232   351.53134    2.20879  0.6371 19.209 18.109   5.02 0.570  21.05   0.96  12  WHL     
 20580 WH J232608.3+022045   351.53479    2.34577  0.6200 18.983 17.436  10.92 0.688  42.20   1.86  23  WHL     
 20581 WH J232609.2+003735   351.53818    0.62629  1.1420 22.846 19.330   7.57 0.593  38.13   1.69  16          
 20582 WH J232609.5+003241   351.53943    0.54465  1.3105 21.959 18.390   7.25 0.612  43.08   1.90  13          
 20583 WH J232610.4-011903   351.54312   -1.31760  1.3026 23.319 19.610   5.84 0.506  28.11   1.26  14          
 20584 WH J232614.3+003558   351.55966    0.59950  1.1577 22.182 18.463   5.80 0.568  24.33   1.10  13          
 20585 WH J232614.8-002253   351.56161   -0.38126  0.9083 20.721 18.144   8.67 0.572  32.55   1.45  14          
 20586 WH J232615.9+022720   351.56638    2.45551  0.4010 18.979 17.725   6.76 0.511  16.45   0.75  12          
 20587 WH J232616.3+014350   351.56781    1.73057  1.3585 23.359 19.497   5.69 0.489  25.94   1.17  12          
 20588 WH J232616.5+020738   351.56894    2.12730  0.6430 20.176 17.641   7.15 0.533  25.98   1.17  15          
 20589 WH J232616.7-000918   351.56970   -0.15508  1.4920 23.324 19.361   7.71 0.501  29.29   1.31   8          
 20590 WH J232618.0+002951   351.57489    0.49747  1.2533 22.934 19.106  12.90 0.730  69.74   3.02  28          
 20591 WH J232619.0+014726   351.57904    1.79058  0.4998 18.707 17.582   6.61 0.604  24.06   1.09  19  WHL     
 20592 WH J232621.0+000644   351.58765    0.11235  0.4388 18.744 17.824   5.68 0.602  19.33   0.88  15  CAMIRA14
 20593 WH J232623.9+021617   351.59976    2.27152  0.7042 20.940 18.111   8.37 0.617  36.21   1.61  22  WHL     
 20594 WH J232624.9-005059   351.60364   -0.84971  1.5153 22.502 18.606   8.19 0.513  30.81   1.38   9          
 20595 WH J232625.8+022125   351.60742    2.35700  0.6144 19.568 17.975   6.91 0.680  37.29   1.65  27  WHL     
 20596 WH J232626.1+001044   351.60861    0.17879  1.1572 21.590 18.270   9.84 0.633  43.17   1.90  18          
 20597 WH J232634.5+002129   351.64362    0.35804  0.3537 17.997 17.392   6.62 0.612  20.25   0.92  12          
 20598 WH J232638.9+000739   351.66190    0.12745  0.5649 19.815 17.857   7.53 0.640  34.15   1.52  16  WHL     
 20599 WH J232645.0-003943   351.68762   -0.66182  0.7373 19.709 18.386   5.27 0.525  23.62   1.07  10          
 20600 WH J232651.6+010759   351.71487    1.13293  0.2788 18.425 17.606   6.66 0.756  34.63   1.54  27  WHL     
 20601 WH J232656.5-005517   351.73541   -0.92128  0.6405 20.017 18.270   5.58 0.533  21.89   0.99  13          
 20602 WH J232657.4-002459   351.73911   -0.41640  0.9142 21.553 18.955   7.51 0.560  28.10   1.26  13          
 20603 WH J232657.8+004145   351.74063    0.69587  1.0982 21.624 18.672   7.27 0.581  33.57   1.50  18          
 20604 WH J232706.6-002400   351.77753   -0.40000  0.3127 18.073 17.495   5.58 0.576  25.47   1.15  16          
 20605 WH J232707.1+002911   351.77957    0.48647  0.7712 20.147 18.075   5.91 0.568  27.67   1.24  18          
 20606 WH J232710.7-004158   351.79459   -0.69936  0.1256 15.970 15.740   5.70 0.762  31.94   1.43  21          
 20607 WH J232712.4+013401   351.80164    1.56698  0.4984 20.062 18.333   5.41 0.682  29.24   1.31  19  WHL     
 20608 WH J232714.1+003118   351.80869    0.52158  1.0151 21.092 18.238   5.92 0.510  21.35   0.97   9          
 20609 WH J232717.2-000349   351.82162   -0.06356  0.4684 18.967 17.739   6.70 0.595  20.08   0.91  12  WHL     
 20610 WH J232719.2-010423   351.83020   -1.07313  0.7069 20.823 18.607   5.33 0.618  25.57   1.15  17          
 20611 WH J232721.1+022319   351.83780    2.38863  0.4660 19.283 18.130   5.29 0.499  16.42   0.75  13          
 20612 WH J232721.9-002654   351.84106   -0.44842  0.9911 21.707 18.794   5.95 0.526  21.59   0.98  10          
 20613 WH J232722.8-002944   351.84488   -0.49549  0.7141 20.999 18.597   7.96 0.736  49.35   2.17  29          
 20614 WH J232728.9+003741   351.87054    0.62794  0.4770 18.997 17.916   5.90 0.662  24.74   1.12  19  WHL     
 20615 WH J232731.9+005634   351.88281    0.94281  0.2826 17.211 17.215   9.96 0.870  56.73   2.48  52  WHL     
 20616 WH J232732.8-002332   351.88654   -0.39231  0.5864 19.683 18.039   5.24 0.482  19.49   0.89  11          
 20617 WH J232734.5-000650   351.89368   -0.11402  0.9153 21.381 18.791   5.40 0.523  20.45   0.93  11          
 20618 WH J232738.8-000036   351.91162   -0.01007  0.4736 19.635 18.379   6.25 0.675  27.81   1.25  24  WHL     
 20619 WH J232739.9-004450   351.91614   -0.74724  0.6294 19.849 18.316   8.32 0.753  50.65   2.22  27  WHL     
 20620 WH J232740.0+020443   351.91663    2.07852  0.4605 18.963 18.139   5.04 0.532  15.67   0.72  12          
 20621 WH J232741.8+015500   351.92398    1.91660  0.4320 19.792 18.335   5.48 0.496  15.28   0.70  10          
 20622 WH J232744.8+005727   351.93680    0.95752  0.6394 19.167 17.790   5.46 0.750  46.88   2.06  29  WHL     
 20623 WH J232746.1-004600   351.94223   -0.76677  0.3960 18.302 17.850   6.48 0.490  16.10   0.74   7          
 20624 WH J232746.4-011833   351.94351   -1.30911  1.4168 23.540 19.472   7.56 0.531  32.38   1.45  12          
 20625 WH J232747.7+015856   351.94894    1.98227  0.6869 20.233 18.397   5.72 0.603  26.57   1.20  16          
 20626 WH J232749.0+012427   351.95428    1.40763  0.7565 20.276 18.096   7.50 0.614  31.89   1.42  14          
 20627 WH J232752.1+012746   351.96704    1.46273  0.7526 20.716 18.560   5.12 0.651  28.57   1.28  20          
 20628 WH J232752.7+015132   351.96939    1.85900  0.8548 20.303 17.787   9.08 0.590  33.46   1.49  12          
 20629 WH J232754.6+020054   351.97766    2.01496  0.4145 19.035 17.385   5.67 0.615  23.11   1.05  12  WHL     
 20630 WH J232804.0+010656   352.01669    1.11550  0.6646 19.969 17.844   5.34 0.593  21.84   0.99  14          
 20631 WH J232805.3-012433   352.02200   -1.40920  0.7442 20.116 18.271   5.63 0.680  42.38   1.87  18          
 20632 WH J232805.8+014851   352.02429    1.81417  0.4272 19.391 18.310   6.24 0.500  16.99   0.78  15          
 20633 WH J232807.9-003028   352.03302   -0.50791  0.9586 21.988 19.086   7.85 0.560  30.42   1.36  13          
 20634 WH J232808.0+000816   352.03351    0.13791  0.7353 20.868 18.797   5.63 0.594  27.45   1.23  18          
 20635 WH J232815.6+002023   352.06494    0.33981  0.4488 18.414 17.801   6.12 0.546  17.73   0.81  13  WHL     
 20636 WH J232817.3+023102   352.07217    2.51723  1.7411 23.837 19.843   5.93 0.393  17.69   0.81   6          
 20637 WH J232819.7+022201   352.08228    2.36699  0.6863 19.925 18.262   6.16 0.595  25.08   1.13  17          
 20638 WH J232820.8-000900   352.08679   -0.14997  0.9551 21.573 18.303   7.33 0.577  31.71   1.42  12          
 20639 WH J232823.0+002325   352.09586    0.39025  0.4240 18.479 17.759   9.02 0.687  28.30   1.27  27  WHL     
 20640 WH J232825.7-013033   352.10699   -1.50925  0.8967 20.911 18.150   9.01 0.652  37.52   1.66  12          
 20641 WH J232827.7+023055   352.11542    2.51532  1.0740 22.306 19.214   5.95 0.484  22.27   1.01   9          
 20642 WH J232830.7+015953   352.12793    1.99806  0.6989 19.440 18.039  10.83 0.726  47.16   2.07  22          
 20643 WH J232831.4-001757   352.13080   -0.29924  0.5401 19.427 17.911   5.36 0.498  19.57   0.89  10          
 20644 WH J232833.8-012154   352.14102   -1.36509  1.4696 23.646 19.688   5.10 0.431  19.35   0.88   9          
 20645 WH J232837.7+022423   352.15707    2.40630  0.6809 19.832 17.959   7.86 0.661  40.25   1.78  28  WHL     
 20646 WH J232837.9+005805   352.15784    0.96807  0.5541 19.898 17.850   6.27 0.609  22.97   1.04  16          
 20647 WH J232839.8-012353   352.16586   -1.39807  0.8713 21.326 18.702   5.33 0.511  20.17   0.92  15          
 20648 WH J232842.6+004939   352.17758    0.82753  0.2973 17.346 16.873   5.16 0.586  18.71   0.85  11  WHL     
 20649 WH J232843.9+023006   352.18274    2.50156  0.6660 20.543 18.804   5.80 0.629  30.00   1.34  28          
 20650 WH J232844.2-003322   352.18417   -0.55613  0.6438 20.374 18.611   6.13 0.597  26.22   1.18  22          
 20651 WH J232846.3+023228   352.19272    2.54103  0.6646 19.787 18.130   7.36 0.663  37.53   1.67  20  WHL     
 20652 WH J232851.9+010852   352.21628    1.14787  0.6445 20.518 17.941  10.09 0.696  37.96   1.68  19          
 20653 WH J232853.3+021745   352.22189    2.29594  1.3209 23.092 19.631   6.03 0.520  28.06   1.26  12          
 20654 WH J232855.2-002243   352.23016   -0.37851  0.5536 19.280 18.102   5.73 0.565  20.67   0.94  12          
 20655 WH J232858.7-003805   352.24478   -0.63474  0.3009 18.293 17.747   5.78 0.570  19.04   0.87  13  WHL     
 20656 WH J232900.3+023909   352.25119    2.65241  0.6680 19.575 17.814  10.31 0.654  39.65   1.76  19          
 20657 WH J232902.5+023231   352.26035    2.54201  0.6848 19.856 18.467   6.03 0.635  33.21   1.48  24          
 20658 WH J232903.0+020029   352.26251    2.00814  0.7476 19.675 17.834   5.81 0.586  25.65   1.16  18          
 20659 WH J232903.2+020558   352.26355    2.09955  0.6364 20.512 18.100   6.17 0.566  24.66   1.11  16          
 20660 WH J232903.4+015308   352.26407    1.88561  0.6656 20.885 18.755   5.15 0.560  23.66   1.07  19          
 20661 WH J232907.7+011055   352.28189    1.18186  0.4838 19.003 17.687   7.71 0.621  26.75   1.20  22  WHL     
 20662 WH J232910.0-012417   352.29163   -1.40482  0.4989 19.595 18.204   6.41 0.745  39.17   1.73  36  WHL     
 20663 WH J232914.3+003505   352.30942    0.58484  0.5757 19.581 18.093   5.88 0.576  22.74   1.03  14          
 20664 WH J232916.2-003017   352.31766   -0.50459  1.2351 22.332 19.128   5.99 0.516  28.07   1.26  12          
 20665 WH J232917.7+003325   352.32385    0.55683  0.3711 18.050 17.689   5.21 0.544  16.11   0.74   8  WHL     
 20666 WH J232917.8-003348   352.32397   -0.56321  1.6438 23.073 19.266   5.26 0.439  17.34   0.79   6          
 20667 WH J232917.9+000916   352.32458    0.15438  0.4338 19.023 18.011   6.90 0.596  18.30   0.84  13  WHL     
 20668 WH J232918.9+005640   352.32870    0.94433  0.7279 20.501 18.393   6.51 0.637  36.52   1.62  30          
 20669 WH J232919.7+012532   352.33209    1.42560  0.6302 19.709 18.273   5.80 0.493  21.00   0.95  11          
 20670 WH J232921.2+012929   352.33838    1.49145  0.6221 19.819 18.208   6.91 0.640  33.10   1.48  16  WHL     
 20671 WH J232923.7-004856   352.34872   -0.81543  0.2806 17.616 17.073   6.30 0.691  23.30   1.05  23  WHL     
 20672 WH J232923.9+020710   352.34976    2.11951  0.7039 19.965 18.150   7.29 0.604  34.17   1.52  21  WHL     
 20673 WH J232924.0+000617   352.35004    0.10467  0.4461 19.205 18.115   5.06 0.588  16.02   0.74  17  WHL     
 20674 WH J232924.9+005509   352.35361    0.91912  1.1301 22.437 19.007   5.26 0.527  24.06   1.09  13          
 20675 WH J232928.8-003206   352.37000   -0.53511  0.6138 19.656 18.061   5.49 0.500  21.12   0.96  16  WHL     
 20676 WH J232928.8-000914   352.37015   -0.15383  0.9909 22.053 18.903   7.85 0.559  31.07   1.39  15          
 20677 WH J232930.3+002411   352.37628    0.40311  0.5032 19.698 17.959   5.16 0.463  17.37   0.79  10  WHL     
 20678 WH J232933.8-002118   352.39087   -0.35511  0.5542 19.083 17.899   6.66 0.581  26.91   1.21  17          
 20679 WH J232933.9-000719   352.39108   -0.12185  0.8319 20.548 18.574   5.78 0.682  40.92   1.81  25          
 20680 WH J232940.0+020326   352.41678    2.05717  0.6226 19.876 18.230   5.78 0.491  22.02   1.00  13  WHL     
 20681 WH J232940.3-003622   352.41812   -0.60603  1.2149 21.955 18.218   7.13 0.565  32.83   1.46  13          
 20682 WH J232943.7-003818   352.43225   -0.63845  0.4548 19.112 17.832   5.39 0.545  16.67   0.76  10  WHL     
 20683 WH J232947.8-012048   352.44928   -1.34662  0.5559 18.771 17.081  11.63 0.782  51.44   2.25  31  WHL     
 20684 WH J232948.4-000955   352.45157   -0.16540  0.9026 20.783 18.254   7.96 0.648  36.41   1.62  17          
 20685 WH J232949.0+005359   352.45419    0.89982  0.5052 19.058 17.633  13.59 0.845  61.54   2.68  58  WHL     
 20686 WH J232951.9+004328   352.46613    0.72439  0.5013 18.067 17.496   5.47 0.518  18.62   0.85  11          
 20687 WH J232956.7+005948   352.48615    0.99653  0.4924 19.974 18.469   5.50 0.543  18.84   0.86  15  WHL     
 20688 WH J232957.1+000321   352.48773    0.05578  1.3424 23.140 18.909   6.61 0.573  37.70   1.67  11          
 20689 WH J232958.1+014710   352.49194    1.78617  1.2137 22.768 19.638   5.14 0.508  23.62   1.07  11          
 20690 WH J233000.0+020948   352.50000    2.16320  1.2625 22.673 19.019   5.40 0.518  27.96   1.26  11          
 20691 WH J233000.5-004030   352.50189   -0.67509  0.1718 16.706 16.832   5.19 0.670  16.06   0.74  17  WHL     
 20692 WH J233001.7+014435   352.50696    1.74292  1.4648 23.331 19.377   5.44 0.468  19.81   0.90   6          
 20693 WH J233001.9+022426   352.50772    2.40715  1.3027 22.418 18.609   6.98 0.542  33.02   1.47   9          
 20694 WH J233003.1+021209   352.51300    2.20241  1.0254 21.962 18.987   5.13 0.451  15.45   0.71   8          
 20695 WH J233005.1+012212   352.52136    1.37008  0.7385 20.748 18.247   5.12 0.594  26.26   1.18  15          
 20696 WH J233005.7-011042   352.52377   -1.17822  0.6586 19.601 18.112   7.53 0.659  35.16   1.56  14          
 20697 WH J233006.5+013246   352.52716    1.54602  0.4362 19.160 17.774   7.86 0.599  22.72   1.03  20  WHL     
 20698 WH J233007.6+005643   352.53162    0.94536  0.5225 19.823 18.056  13.81 0.891  70.15   3.04  53  WHL     
 20699 WH J233011.8-002326   352.54910   -0.39057  0.7237 20.848 18.732   6.76 0.606  33.20   1.48  22          
 20700 WH J233012.6+005135   352.55246    0.85961  0.6582 19.912 18.091   6.01 0.533  22.94   1.04  12  WHL     
 20701 WH J233014.7+021113   352.56146    2.18707  1.4455 23.626 19.781   5.56 0.446  22.42   1.02   9          
 20702 WH J233015.4-011940   352.56421   -1.32773  0.5473 19.364 17.454  24.45 1.028 112.73   4.79  75  WHL     
 20703 WH J233022.4-000452   352.59348   -0.08099  1.1701 21.896 18.636   7.96 0.570  34.19   1.52  11          
 20704 WH J233023.5+015144   352.59802    1.86226  0.7672 19.741 17.937   9.04 0.634  39.37   1.74  17          
 20705 WH J233029.1-002305   352.62128   -0.38463  1.0828 22.533 18.789   6.39 0.507  25.68   1.16  11          
 20706 WH J233036.2-001939   352.65063   -0.32747  1.0149 21.405 18.461   5.45 0.484  18.69   0.85  11          
 20707 WH J233037.8+015705   352.65753    1.95152  1.3253 22.244 18.612   7.10 0.595  40.92   1.81  14          
 20708 WH J233040.2+003634   352.66733    0.60938  0.2824 17.849 17.151   5.91 0.651  22.23   1.01  26  WHL     
 20709 WH J233042.5-000127   352.67691   -0.02420  0.7794 20.960 18.315   6.12 0.586  27.77   1.25  16          
 20710 WH J233045.3+015351   352.68875    1.89761  0.4977 19.291 18.090   5.75 0.509  19.45   0.89  16          
 20711 WH J233049.1+004727   352.70474    0.79082  0.4846 18.862 17.421   8.52 0.702  30.58   1.37  23          
 20712 WH J233050.3+014009   352.70963    1.66926  0.7177 20.552 18.158   6.19 0.623  28.42   1.28  15          
 20713 WH J233050.7+003409   352.71115    0.56909  0.6776 20.638 18.566   5.03 0.522  20.21   0.92  11          
 20714 WH J233050.9+013316   352.71201    1.55434  1.0060 20.961 18.002   9.54 0.625  34.43   1.53  16          
 20715 WH J233051.1+003848   352.71310    0.64662  0.7241 20.772 18.805   6.53 0.634  35.30   1.57  24          
 20716 WH J233051.2+014258   352.71347    1.71617  1.0514 21.867 18.068   9.70 0.593  34.72   1.54  11          
 20717 WH J233051.8+014513   352.71570    1.75374  0.7587 19.838 17.819   5.18 0.546  25.96   1.17  16          
 20718 WH J233051.9-000218   352.71628   -0.03826  0.3097 18.231 17.672   7.05 0.694  25.50   1.15  23          
 20719 WH J233052.7-001051   352.71964   -0.18089  0.4890 19.651 18.420   5.86 0.552  20.67   0.94  16  CAMIRA14
 20720 WH J233057.1+000504   352.73792    0.08445  0.5237 20.168 18.162   5.82 0.618  27.82   1.25  28          
 20721 WH J233058.1+015208   352.74203    1.86899  0.5979 19.561 17.822   7.61 0.754  48.53   2.13  23          
 20722 WH J233100.9+002310   352.75363    0.38624  0.7405 20.384 18.407   7.29 0.645  35.06   1.56  23          
 20723 WH J233106.4+000016   352.77667    0.00445  0.6426 20.059 18.103   8.57 0.622  30.27   1.35  16          
 20724 WH J233107.5-005003   352.78140   -0.83426  1.2487 22.415 19.082   5.44 0.514  25.95   1.17  12          
 20725 WH J233108.0+003744   352.78320    0.62895  0.5456 18.951 17.940   5.93 0.700  31.69   1.42  24  WHL     
 20726 WH J233108.1-000456   352.78378   -0.08234  0.4479 19.338 17.902   5.77 0.538  17.02   0.78  13          
 20727 WH J233109.6+014549   352.78992    1.76373  0.5123 18.925 17.383   5.69 0.536  19.18   0.87  12          
 20728 WH J233114.5+012401   352.81033    1.40018  1.1361 22.229 18.678   5.88 0.530  25.86   1.16  12          
 20729 WH J233114.8+023321   352.81158    2.55591  1.3726 22.405 19.089   5.47 0.467  24.54   1.11   8          
 20730 WH J233115.5-005715   352.81464   -0.95418  0.7465 20.769 18.102   6.13 0.594  29.90   1.34  13          
 20731 WH J233116.8+021310   352.82007    2.21934  1.3489 22.896 18.970   7.77 0.549  34.83   1.55  11          
 20732 WH J233117.2+004251   352.82184    0.71421  0.2803 18.456 17.832   6.51 0.714  32.75   1.46  24  WHL     
 20733 WH J233118.8+000953   352.82828    0.16484  0.7849 21.150 18.641   5.12 0.524  21.59   0.98  10          
 20734 WH J233120.4+013915   352.83508    1.65410  0.4964 19.499 18.205   5.67 0.557  21.76   0.99  18          
 20735 WH J233122.2+013024   352.84247    1.50675  1.0076 21.883 18.722   8.29 0.567  32.35   1.44  14          
 20736 WH J233122.9-004415   352.84531   -0.73763  1.1489 21.902 18.888   5.42 0.557  26.57   1.20  11          
 20737 WH J233124.7+010245   352.85294    1.04576  0.5856 19.621 17.709   6.39 0.597  24.50   1.11  14          
 20738 WH J233125.2+011928   352.85516    1.32451  0.6678 20.146 18.379   5.60 0.543  24.63   1.11  14          
 20739 WH J233128.1+003654   352.86710    0.61511  0.2863 18.387 17.653   5.56 0.617  20.80   0.94  28  WHL     
